id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
1631,0,1,18,29,12.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,647,0,39.0,110.0,4.0,1.0,5,6.47234582901001,25
1632,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,938,0,38.0,114.0,4.0,1.0,11,6.84375,121
1633,0,1,17,28,17.0,12.0,414980,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,537,1,43.0,135.0,4.0,1.0,5,6.28599786758423,25
1637,0,1,15,24,13.0,16.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,290,1,39.0,121.0,6.0,1.0,3,5.66988086700439,9
1638,0,1,12,29,6.0,8.0,529281,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,192,0,33.0,95.0,1.0,0.0,11,5.25749492645264,121
1639,0,1,18,30,,,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,818,0,35.0,116.0,1.0,1.0,6,6.70686197280884,36
1640,0,1,18,30,,13.0,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,813,0,45.0,98.0,1.0,1.0,6,6.70073080062866,36
1641,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,727,0,28.0,90.0,1.0,1.0,11,6.58892583847046,121
1643,0,1,12,24,10.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1125,0,33.0,116.0,1.0,1.0,6,7.02553796768188,36
1645,0,1,17,28,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,615,1,32.0,110.0,1.0,1.0,5,6.42162179946899,25
1646,0,1,12,26,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,403,0,23.0,97.0,6.0,0.0,8,5.99893712997437,64
1647,0,1,11,26,8.0,9.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,705,0,24.0,89.0,1.0,1.0,9,6.55819797515869,81
1648,0,1,15,27,11.0,12.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,337,1,33.0,105.0,1.0,1.0,6,5.8200831413269,36
1649,0,1,17,28,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,833,0,44.0,117.0,1.0,0.0,5,6.72503423690796,25
1650,0,1,17,26,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,192,1,37.0,75.0,1.0,1.0,3,5.25749492645264,9
1653,0,1,12,26,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,730,0,23.0,87.0,1.0,0.0,8,6.59304523468018,64
1654,0,1,10,26,9.0,11.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,542,0,23.0,74.0,1.0,1.0,10,6.29526615142822,100
1655,0,1,12,28,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,823,0,45.0,91.0,1.0,1.0,10,6.71295595169067,100
1656,0,1,12,26,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,438,0,38.0,90.0,1.0,1.0,8,6.08221912384033,64
1657,0,1,14,24,11.0,11.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,735,0,27.0,,1.0,1.0,4,6.59987115859985,16
1658,0,1,16,24,14.0,12.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,427,0,31.0,112.0,6.0,1.0,2,6.05678415298462,4
1660,0,1,12,30,11.0,12.0,116442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340,0,38.0,90.0,1.0,1.0,12,5.82894611358643,144
1665,0,1,13,34,14.0,11.0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,481,0,29.0,130.0,1.0,1.0,15,6.17586708068848,225
1666,0,1,16,32,10.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,51.0,108.0,1.0,1.0,10,6.70563888549805,100
1667,0,1,12,28,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,34.0,86.0,1.0,1.0,10,6.21460819244385,100
1669,0,1,12,25,,,87052,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,543,0,30.0,101.0,1.0,0.0,7,6.29710912704468,49
1671,0,1,16,26,,11.0,373482,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,447,0,37.0,125.0,1.0,0.0,4,6.10255908966064,16
1675,0,1,15,25,,11.0,403411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217,0,24.0,94.0,1.0,1.0,4,5.37989711761475,16
1677,0,1,8,26,3.0,6.0,91296,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,275,0,18.0,,1.0,0.0,12,5.61677122116089,144
1678,0,1,15,24,8.0,10.0,79842,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,352,1,22.0,109.0,5.0,0.0,3,5.86363077163696,9
1681,0,1,12,29,8.0,10.0,140950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,721,0,31.0,98.0,1.0,0.0,11,6.58063888549805,121
1682,0,1,12,27,3.0,8.0,91296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1008,0,36.0,,1.0,1.0,9,6.91572284698486,81
1684,0,1,17,29,8.0,12.0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,654,1,36.0,114.0,1.0,0.0,6,6.48310804367065,36
1685,0,1,16,26,,16.0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,803,0,27.0,125.0,1.0,1.0,4,6.68835401535034,16
1686,0,1,12,27,8.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,570,0,28.0,100.0,1.0,1.0,9,6.34563589096069,81
1688,0,1,16,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,29.0,104.0,1.0,1.0,3,6.39693021774292,9
1691,0,1,12,24,,,348558,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,645,0,35.0,,1.0,1.0,6,6.46925020217896,36
1692,0,1,13,26,14.0,10.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,450,0,35.0,112.0,1.0,1.0,7,6.10924816131592,49
1694,0,1,13,26,,2.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,445,0,27.0,100.0,6.0,0.0,7,6.09807395935059,49
1696,0,1,15,29,12.0,11.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,590,0,37.0,104.0,1.0,1.0,8,6.38012313842773,64
1697,0,1,14,25,8.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,721,0,35.0,97.0,1.0,1.0,5,6.58063888549805,25
1698,0,1,12,32,8.0,8.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,693,0,33.0,120.0,1.0,1.0,14,6.54102993011475,196
1699,0,1,13,26,8.0,8.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,529,0,38.0,134.0,6.0,1.0,7,6.27098798751831,49
1700,0,1,9,30,8.0,8.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,470,0,28.0,92.0,1.0,0.0,15,6.15273284912109,225
1701,0,1,16,26,16.0,13.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,34.0,129.0,1.0,1.0,4,6.17586708068848,16
1702,0,1,16,25,16.0,13.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,31.0,122.0,1.0,1.0,3,6.13556480407715,9
1703,0,1,17,33,6.0,9.0,391625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,554,1,45.0,,1.0,1.0,10,6.3171648979187,100
1704,0,1,14,32,12.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,865,0,42.0,118.0,4.0,0.0,12,6.76273012161255,144
1705,0,1,16,30,,12.0,476353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,713,0,42.0,101.0,1.0,1.0,8,6.56948089599609,64
1706,0,1,12,24,,12.0,354474,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,740,0,37.0,107.0,1.0,1.0,6,6.60664987564087,36
1707,0,1,14,28,,10.0,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,,92.0,4.0,1.0,8,6.70563888549805,64
1708,0,1,12,34,11.0,12.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,677,0,37.0,92.0,1.0,1.0,16,6.51767110824585,256
1710,0,1,16,29,12.0,12.0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,797,1,43.0,121.0,1.0,1.0,7,6.68085479736328,49
1711,0,1,13,24,13.0,17.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,769,1,27.0,102.0,1.0,1.0,5,6.64509105682373,25
1713,0,1,16,25,12.0,16.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,33.0,118.0,1.0,1.0,3,6.13556480407715,9
1714,0,1,14,24,12.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,519,0,28.0,,1.0,1.0,4,6.25190401077271,16
1715,0,1,12,25,12.0,,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,393,0,38.0,100.0,1.0,1.0,7,5.97381019592285,49
1716,0,1,13,32,9.0,7.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,800,0,37.0,92.0,1.0,1.0,13,6.68461179733276,169
1717,1,0,17,27,14.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,673,0,38.0,108.0,1.0,1.0,4,6.5117449760437,16
1718,1,0,16,33,,,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481,1,41.0,121.0,1.0,1.0,11,6.17586708068848,121
1719,1,0,12,32,8.0,12.0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,911,0,42.0,119.0,1.0,1.0,14,6.81454277038574,196
1720,1,0,12,25,8.0,8.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481,0,33.0,,1.0,0.0,7,6.17586708068848,49
1721,1,0,11,33,8.0,8.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,32.0,,1.0,0.0,16,6.21460819244385,256
1724,1,0,16,24,12.0,12.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,385,0,39.0,106.0,1.0,1.0,2,5.95324277877808,4
1725,1,0,12,24,12.0,11.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,436,0,24.0,98.0,1.0,0.0,6,6.07764196395874,36
1729,1,0,12,25,7.0,8.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,526,0,29.0,109.0,1.0,0.0,7,6.26530122756958,49
1730,1,0,14,29,12.0,8.0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,913,0,37.0,,6.0,0.0,9,6.81673622131348,81
1731,1,0,16,25,12.0,15.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,542,0,28.0,120.0,6.0,0.0,3,6.29526615142822,9
1732,1,0,13,28,4.0,16.0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,769,0,36.0,127.0,1.0,1.0,9,6.64509105682373,81
1735,1,0,12,24,8.0,8.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,226,0,26.0,,6.0,0.0,6,5.42053508758545,36
1736,1,0,18,27,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,711,0,24.0,101.0,1.0,1.0,3,6.56667184829712,9
1740,0,0,18,34,8.0,8.0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,346,0,43.0,108.0,1.0,0.0,10,5.84643888473511,100
1741,0,0,12,32,8.0,8.0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,787,0,41.0,91.0,1.0,1.0,14,6.66822814941406,196
1742,0,0,14,26,10.0,12.0,364640,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,455,0,38.0,118.0,1.0,1.0,6,6.12029695510864,36
1743,0,0,16,24,10.0,12.0,354474,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,460,0,25.0,110.0,6.0,1.0,2,6.13122701644897,4
1744,0,0,13,26,,14.0,364640,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,277,0,37.0,119.0,1.0,1.0,7,5.62401819229126,49
1745,0,0,17,34,8.0,12.0,391625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,808,0,43.0,103.0,1.0,1.0,11,6.69456195831299,121
1746,0,0,14,27,12.0,14.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,624,0,33.0,103.0,1.0,1.0,7,6.43615102767944,49
1747,0,0,12,26,8.0,12.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,697,0,40.0,104.0,1.0,1.0,8,6.5467848777771,64
1748,0,0,14,26,8.0,12.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378,0,32.0,108.0,1.0,1.0,6,5.93489408493042,36
1750,0,0,12,24,8.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,473,0,33.0,118.0,1.0,0.0,6,6.15909481048584,36
1751,0,0,12,24,8.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,425,0,21.0,98.0,1.0,0.0,6,6.05208921432495,36
1753,0,0,16,24,8.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,649,0,25.0,120.0,1.0,1.0,2,6.47543287277222,4
1755,0,0,15,25,12.0,15.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,491,0,25.0,144.0,1.0,1.0,4,6.19644403457642,16
1756,0,0,18,26,12.0,16.0,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,924,0,25.0,,4.0,1.0,2,6.82871198654175,4
1758,0,0,12,24,12.0,10.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,0,38.0,,1.0,0.0,6,5.85793304443359,36
1759,0,0,13,25,13.0,12.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,600,0,27.0,,1.0,0.0,6,6.39693021774292,36
1762,0,0,9,31,3.0,7.0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,429,0,30.0,,1.0,0.0,16,6.06145715713501,256
1765,0,0,12,26,2.0,7.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,20.0,100.0,1.0,0.0,8,6.21460819244385,64
1766,0,0,9,24,2.0,7.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,12.0,,6.0,0.0,9,6.21460819244385,81
1767,0,0,8,34,8.0,8.0,361010,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,0,39.0,,1.0,0.0,20,5.85793304443359,400
1768,0,0,14,27,8.0,10.0,414980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,370,0,32.0,86.0,1.0,1.0,7,5.91350317001343,49
1771,0,0,16,24,8.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380,0,21.0,,1.0,1.0,2,5.9401707649231,4
1772,0,0,14,25,9.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250,0,30.0,,1.0,1.0,5,5.52146100997925,25
1774,0,0,18,30,6.0,8.0,454179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,506,0,40.0,122.0,1.0,1.0,6,6.22653722763062,36
1776,0,0,12,27,12.0,13.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,619,1,35.0,98.0,1.0,1.0,9,6.42810487747192,81
1777,0,0,16,24,12.0,13.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,381,1,28.0,,1.0,1.0,2,5.94280004501343,4
1779,0,0,12,30,,13.0,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,361,0,37.0,101.0,1.0,1.0,12,5.88887786865234,144
1780,0,0,12,28,,8.0,364640,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,588,0,33.0,117.0,1.0,1.0,10,6.37672710418701,100
1781,0,0,12,24,,8.0,354474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,350,0,35.0,119.0,1.0,1.0,6,5.85793304443359,36
1784,0,0,12,32,8.0,12.0,336056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,484,0,37.0,105.0,1.0,1.0,14,6.18208503723145,196
1785,0,0,11,34,6.0,9.0,336056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,835,0,37.0,104.0,1.0,0.0,17,6.7274317741394,289
1786,0,0,10,29,8.0,12.0,454179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,535,0,22.0,,1.0,1.0,13,6.28226709365845,169
1789,0,1,17,28,,12.0,373482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,385,0,46.0,111.0,6.0,1.0,5,5.95324277877808,25
1790,0,1,11,25,8.0,8.0,363070,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,450,0,22.0,96.0,4.0,1.0,8,6.10924816131592,64
1791,0,1,16,28,12.0,8.0,373482,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,491,0,29.0,94.0,1.0,1.0,6,6.19644403457642,36
1792,0,1,12,24,,10.0,363070,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,914,0,41.0,,1.0,1.0,6,6.81783103942871,36
1794,0,1,18,32,8.0,12.0,86158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,831,0,36.0,101.0,1.0,0.0,8,6.7226300239563,64
1795,0,1,12,30,8.0,8.0,454179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,434,0,36.0,83.0,1.0,1.0,12,6.07304382324219,144
1796,0,1,12,26,8.0,8.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,700,0,34.0,112.0,1.0,1.0,8,6.55108022689819,64
1797,0,1,10,26,8.0,8.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,542,0,28.0,93.0,1.0,0.0,10,6.29526615142822,100
1799,0,1,16,24,12.0,13.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231,0,27.0,,6.0,1.0,2,5.44241809844971,4
1802,0,0,12,34,12.0,9.0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,395,0,42.0,105.0,1.0,0.0,16,5.97888612747192,256
1803,0,0,12,25,,,363070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,721,0,37.0,115.0,1.0,1.0,7,6.58063888549805,49
1804,0,0,12,25,8.0,15.0,363070,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1187,0,24.0,105.0,4.0,0.0,7,7.07918500900269,49
1809,0,0,12,25,8.0,10.0,363070,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,501,0,27.0,88.0,1.0,0.0,7,6.21660614013672,49
1810,0,1,16,24,16.0,13.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,336,0,39.0,122.0,6.0,1.0,2,5.81711101531982,4
1812,0,1,12,32,8.0,8.0,336056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,565,0,43.0,96.0,1.0,0.0,14,6.33682584762573,196
1814,0,0,17,34,6.0,12.0,704926,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,964,0,42.0,123.0,1.0,0.0,11,6.87109088897705,121
1816,0,0,12,33,12.0,12.0,722020,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1374,0,45.0,,1.0,1.0,15,7.22548198699951,225
1817,0,0,12,28,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,31.0,104.0,1.0,1.0,10,6.68461179733276,100
1819,0,0,12,30,7.0,11.0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,609,0,43.0,108.0,1.0,1.0,12,6.41181898117065,144
1821,0,0,16,25,12.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,670,0,35.0,116.0,1.0,1.0,3,6.50727701187134,9
1822,0,0,11,25,8.0,7.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,445,0,26.0,92.0,1.0,1.0,8,6.09807395935059,64
1826,0,0,13,25,10.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,485,0,32.0,102.0,1.0,1.0,6,6.18414878845215,36
1830,0,0,18,32,12.0,16.0,373396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,710,0,45.0,109.0,1.0,1.0,8,6.56526517868042,64
1831,0,0,12,32,,,373396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,953,0,43.0,103.0,1.0,1.0,14,6.85961484909058,196
1832,0,0,11,25,10.0,8.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,480,0,22.0,,1.0,1.0,8,6.17378616333008,64
1834,0,0,13,27,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,39.0,97.0,1.0,1.0,8,6.21460819244385,64
1835,0,0,16,26,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,457,1,42.0,101.0,6.0,1.0,4,6.12468290328979,16
1838,0,1,18,24,18.0,12.0,354474,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,721,0,39.0,,1.0,1.0,0,6.58063888549805,0
1839,0,1,12,24,,12.0,354474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,733,0,41.0,,1.0,1.0,6,6.59714603424072,36
1843,0,1,12,33,8.0,12.0,391625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,0,31.0,,1.0,0.0,15,5.7990927696228,225
1844,0,1,12,27,8.0,11.0,364640,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,410,0,40.0,98.0,1.0,1.0,9,6.01615715026855,81
1845,0,1,12,27,8.0,8.0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,486,0,23.0,96.0,1.0,1.0,9,6.18620920181274,81
1847,0,1,18,31,9.0,13.0,454179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,962,0,46.0,122.0,1.0,0.0,7,6.86901378631592,49
1849,0,1,16,24,12.0,12.0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,359,0,29.0,114.0,1.0,0.0,2,5.88332176208496,4
1853,1,0,12,24,9.0,12.0,393859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,330,0,37.0,100.0,6.0,1.0,6,5.7990927696228,36
1854,1,0,12,28,,10.0,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,625,0,38.0,104.0,1.0,1.0,10,6.43775177001953,100
1857,1,0,12,26,5.0,8.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,495,0,35.0,111.0,1.0,1.0,8,6.2045578956604,64
1858,1,0,12,29,12.0,12.0,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,653,0,44.0,110.0,1.0,1.0,11,6.48157691955566,121
1859,1,0,12,27,15.0,12.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,722,0,26.0,87.0,1.0,1.0,9,6.58202505111694,81
1860,1,0,12,25,15.0,12.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,704,0,34.0,103.0,1.0,1.0,7,6.55677795410156,49
1861,1,0,9,29,1.0,3.0,529281,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,514,0,31.0,,1.0,0.0,14,6.24222278594971,196
1863,1,0,12,31,14.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,625,0,27.0,95.0,4.0,1.0,13,6.43775177001953,169
1864,1,0,18,29,12.0,15.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,622,0,41.0,116.0,6.0,1.0,5,6.4329400062561,25
1865,1,0,15,26,12.0,15.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,427,0,31.0,109.0,1.0,1.0,5,6.05678415298462,25
1867,1,0,12,29,12.0,12.0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,653,0,36.0,104.0,1.0,0.0,11,6.48157691955566,121
1868,1,0,12,30,12.0,12.0,542115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,643,0,38.0,104.0,1.0,0.0,12,6.46614503860474,144
1869,1,0,12,34,12.0,12.0,336056,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,575,0,37.0,110.0,1.0,0.0,16,6.3543701171875,256
1871,1,0,13,34,,,361010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,313,1,32.0,100.0,1.0,1.0,15,5.74620294570923,225
1872,1,0,18,24,,16.0,363070,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,664,0,39.0,116.0,1.0,1.0,0,6.49828195571899,0
1873,1,0,13,32,8.0,13.0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,555,0,40.0,94.0,6.0,1.0,13,6.31896781921387,169
1875,1,0,18,24,12.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,300,0,44.0,,6.0,1.0,0,5.70378303527832,0
1878,0,0,15,28,12.0,16.0,729279,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,642,0,38.0,115.0,1.0,1.0,7,6.4645881652832,49
1880,0,0,14,28,12.0,8.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,667,0,45.0,123.0,1.0,1.0,8,6.50278997421265,64
1882,0,0,18,28,15.0,13.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1320,0,47.0,113.0,1.0,1.0,4,7.185387134552,16
1883,0,0,12,24,9.0,9.0,363070,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,504,0,29.0,,1.0,1.0,6,6.22257614135742,36
1884,0,0,16,25,12.0,12.0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,781,0,29.0,106.0,1.0,1.0,3,6.6605749130249,9
